test_cost,opt_cost,ls_cost
0.3585714101791382,0.34216577373445034,0.3585714
0.8183376789093018,0.6123214811086655,0.8183377
1.8548246622085571,1.0353537630289793,1.8548247
1.5554206371307373,1.5162524627521634,1.5554206
2.4779200553894043,2.477920025587082,2.47792
2.114777088165283,1.8678074786439538,2.7577682
0.7783632278442383,0.7676784209907055,0.7783632
12.099456787109375,12.09945660829544,12.099457
0.9789140820503235,0.9228390119969845,0.9789141
2.263611316680908,2.1715305857360363,2.2636113
2.264047384262085,1.8697492852807045,2.2640474
4.920038223266602,4.49417120963335,4.920038
8.34864330291748,7.107224613428116,8.348643
6.499406337738037,6.499406203627586,6.4994063
3.5738322734832764,3.25161649286747,4.0010295
1.5665762424468994,0.998509674333036,1.5665762
1.21810781955719,1.1809083353728056,1.2181078
8.520669937133789,6.814155593514442,7.374192
14.17917251586914,13.962777614593506,14.1791725
1.7279479503631592,1.7279478926211596,1.727948
0.7510769963264465,0.6898589083575644,0.6898589
6.801178455352783,6.203424006700516,6.8011785
1.6862393617630005,1.1409668056294322,1.6862394
1.083126187324524,1.083126237615943,1.0831262
1.8329014778137207,1.7098463866859674,1.8329015
4.301947593688965,4.114188611507416,4.3019476
0.2747384011745453,0.2747383947134949,0.2747384
4.17072868347168,3.6443360298871994,4.1707287
1.6329224109649658,1.3303389623761177,1.6367359
8.605765342712402,7.812077611684799,10.570314
6.527263164520264,6.527262985706329,8.018085
3.4739990234375,2.2917923480272293,3.6292264
1.2420306205749512,1.2420305795967579,1.2420306
1.6544370651245117,1.654437117278576,1.6544371
0.3138424754142761,0.2929074215935543,0.31384248
2.9466614723205566,2.2191261053085327,2.341393
5.788760185241699,4.1766707599163055,4.1766706
1.8172823190689087,1.8172823414206505,1.8172823
4.215059757232666,4.215059906244278,4.3893743
1.396162986755371,1.2011500764638186,1.396163
4.152784824371338,4.152784630656242,4.152785
